"misced";"CLCUSE1";"ESCS";"FAMSTRUC";"BELONG";"ANXMAT";"FAILMAT";"INSTMOT";"SMATBEH";"MATHEFF";"MATWKETH";"SCMAT";"SUBNORM"
1,23280891815439;0,791916324459328;0,435862317006388;-2,84280011421248;-0,160868538555316;0,194589339659283;0,029540666689658;-2,27604707106805;0,148048792848159;-0,413423659694919;-2,99115461763254;-1,73315474016378;-1,3410005627306
1,23280891815439;0,791916324459328;0,976591071159596;0,274732567583249;2,69941671115606;-2,73762078863324;-0,654549929668214;1,59015626190891;0,573868085422492;2,24990181352361;0,854018909199958;2,27169441172745;1,33706337085815
-1,69634800053736;0,791916324459328;-1,91035058237024;0,274732567583249;-0,582709168908432;-0,9499536472207;-1,50288166920376;1,11309261156728;0,379722509019623;-0,567077052380603;-0,241001152924809;0,357231638859548;-0,0662215693908501
1,23280891815439;0,791916324459328;1,1598889539234;0,274732567583249;-0,160868538555316;-0,0888213047109987;1,31446278682407;0,0595770503961793;-0,52625682251397;1,02067467203813;0,299068370181009;0,605594376961329;1,71811987305169
1,23280891815439;-1,81119845547888;1,17821874219978;0,274732567583249;0,837144660084983;-0,666543002850418;-2,46872651118167;1,59015626190891;0,379722509019623;2,24990181352361;1,27230705717995;1,36103103868758;-0,0662215693908501
0,0611461506776905;0,791916324459328;0,472521893559148;0,274732567583249;1,88660183803664;-1,57127698295555;-3,62415651843098;1,59015626190891;1,28340011464741;2,24990181352361;2,57505395368393;1,69218135615662;1,71811987305169
1,23280891815439;-0,509641065509778;0,793293188395797;0,274732567583249;-1,58072236754873;0,45619916523185;0,029540666689658;0,0595770503961793;-0,52625682251397;-0,259770267009235;-0,581746047915284;-0,129145389923107;0,618205953128826
1,23280891815439;0,791916324459328;1,22404321289073;0,274732567583249;-1,22061451236924;0,194589339659283;0,73838128462343;1,11309261156728;0,89330761113278;-0,567077052380603;-0,241001152924809;-0,129145389923107;-0,0662215693908501
0,0611461506776905;0,791916324459328;0,683314458737517;0,274732567583249;-0,767907494429312;0,45619916523185;1,00954252100899;-0,377731295750315;-0,141368221047252;-0,567077052380603;-0,907508695591858;-0,853536709386636;-0,395681721580072
0,646977534416042;-1,81119845547888;-0,15985580197596;-2,84280011421248;-0,582709168908432;0,194589339659283;0,255656863807079;1,11309261156728;-0,52625682251397;0,723611446179144;0,665829735169271;-0,605173971284855;0,271385374904317
0,0611461506776905;2,09347371442843;0,0784314456169789;0,274732567583249;-0,387222047525281;-0,37223194908128;-0,654549929668214;1,59015626190891;-2,21102011052546;-0,259770267009235;-0,0638462015780086;0,357231638859548;0,271385374904317
1,23280891815439;0,791916324459328;0,884942129777696;0,274732567583249;1,45447241182125;0,45619916523185;1,00954252100899;-0,884611424238297;0,742394451743333;0,723611446179144;0,116649385994189;-0,605173971284855;-0,718061923486746
-1,11051661679901;-0,509641065509778;0,445027211144578;0,274732567583249;0,837144660084983;-0,666543002850418;0,73838128462343;1,59015626190891;0,89330761113278;2,24990181352361;-0,413600691236978;0,605594376961329;-0,0662215693908501
1,23280891815439;0,791916324459328;1,04991022426512;0,274732567583249;-0,387222047525281;-0,666543002850418;-0,905218148188927;0,0595770503961793;-0,141368221047252;0,477766017882049;0,299068370181009;0,357231638859548;0,271385374904317
-1,11051661679901;0,791916324459328;0,527511258388287;0,274732567583249;-0,387222047525281;0,706908581405561;0,73838128462343;-0,377731295750315;-2,21102011052546;-0,259770267009235;-0,0638462015780086;0,357231638859548;0,618205953128826
-1,11051661679901;0,791916324459328;0,133420810446119;0,274732567583249;-0,387222047525281;-0,0888213047109987;0,029540666689658;0,506824222591457;0,573868085422492;-1,01779367092528;-0,241001152924809;0,119217348178674;0,618205953128826
1,23280891815439;-1,81119845547888;0,884942129777696;0,274732567583249;-1,46754561306375;0,45619916523185;0,73838128462343;0,0595770503961793;-1,09258147038193;-1,31485689678427;-1,37833594057127;-0,367159680603981;-0,718061923486746
0,0611461506776905;-0,509641065509778;0,426697422868198;0,274732567583249;0,837144660084983;0,957617997579271;-0,193902528097566;0,506824222591457;0,148048792848159;-0,0958733148111716;-0,241001152924809;1,36103103868758;-0,0662215693908501
0,646977534416042;-1,81119845547888;0,710809141152087;0,274732567583249;-1,3440800627165;0,194589339659283;0,255656863807079;0,0595770503961793;-0,52625682251397;0,723611446179144;0,116649385994189;-1,39165597527383;-0,395681721580072
0,0611461506776905;-0,509641065509778;-0,920542015445728;0,274732567583249;-0,387222047525281;-0,0888213047109987;-0,193902528097566;0,0595770503961793;-0,52625682251397;-0,720730445066287;-0,0638462015780086;-0,605173971284855;-0,0662215693908501
1,23280891815439;0,791916324459328;0,784128294257607;-2,84280011421248;0,569635967665934;-0,0888213047109987;1,67175409829376;-0,377731295750315;-2,21102011052546;-0,413423659694919;-1,53281505814568;-0,874233604228451;-0,395681721580072
-1,11051661679901;-0,509641065509778;-0,682254767852789;0,274732567583249;-0,387222047525281;0,45619916523185;0,489792067915092;1,11309261156728;0,148048792848159;0,27289482763447;0,116649385994189;0,605594376961329;0,973464280320206
1,23280891815439;-0,509641065509778;0,609995305631997;0,274732567583249;-0,387222047525281;-0,0888213047109987;-0,193902528097566;0,0595770503961793;0,148048792848159;1,43041705253329;-0,413600691236978;-0,129145389923107;0,618205953128826
0,0611461506776905;2,09347371442843;0,774963400119417;0,274732567583249;-0,387222047525281;0,45619916523185;-0,905218148188927;0,0595770503961793;0,573868085422492;-1,16120350409858;0,116649385994189;-0,129145389923107;-0,0662215693908501
-1,11051661679901;-1,81119845547888;-0,645595191300029;0,274732567583249;-0,932528228225651;0,45619916523185;1,31446278682407;-0,377731295750315;-0,52625682251397;-1,16120350409858;-0,241001152924809;-1,11224789490933;-0,395681721580072
-0,524685233060661;-1,81119845547888;0,0509367632024089;0,274732567583249;-1,08686016615972;0,194589339659283;0,489792067915092;-0,656018425116266;-1,09258147038193;-1,16120350409858;-0,746145842765115;-0,853536709386636;-0,0662215693908501
-1,11051661679901;-1,81119845547888;0,0142771866496491;0,274732567583249;0,0757737662769199;1,21922782315184;-1,18212138958009;-0,656018425116266;-2,21102011052546;-1,01779367092528;-0,746145842765115;-1,39165597527383;0,271385374904317
0,0611461506776905;0,791916324459328;0,435862317006388;0,274732567583249;-1,3440800627165;-0,37223194908128;0,029540666689658;-0,377731295750315;0,573868085422492;0,0782671968992703;-0,241001152924809;0,119217348178674;-0,395681721580072
-1,11051661679901;0,791916324459328;-0,104866437146821;-2,84280011421248;-0,582709168908432;1,51353887692098;1,31446278682407;-0,377731295750315;0,573868085422492;-1,31485689678427;0,299068370181009;-1,73315474016378;-0,0662215693908501
1,23280891815439;0,791916324459328;1,03158043598874;0,274732567583249;-1,08686016615972;0,194589339659283;0,029540666689658;-0,377731295750315;0,148048792848159;-1,01779367092528;0,854018909199958;-0,853536709386636;-0,395681721580072
1,23280891815439;-0,509641065509778;-0,0223823899031108;0,274732567583249;-0,582709168908432;-0,37223194908128;-0,654549929668214;1,59015626190891;1,28340011464741;0,477766017882049;0,299068370181009;1,36103103868758;0,618205953128826
-0,524685233060661;3,39503110439754;1,0682400125415;0,274732567583249;-0,160868538555316;-0,37223194908128;0,73838128462343;0,0595770503961793;-1,09258147038193;1,02067467203813;-1,22314820319147;1,09197140574398;-0,718061923486746
-1,11051661679901;-0,509641065509778;-0,993861168551248;0,274732567583249;-0,582709168908432;-0,666543002850418;-0,654549929668214;0,804989004054976;-2,21102011052546;-0,0958733148111716;-0,907508695591858;-0,129145389923107;0,271385374904317
0,0611461506776905;-1,81119845547888;-0,929706909583918;0,274732567583249;-0,387222047525281;-0,0888213047109987;0,255656863807079;-2,27604707106805;-2,21102011052546;-0,259770267009235;-2,6469678550159;0,605594376961329;-0,0662215693908501
0,0611461506776905;-0,509641065509778;-0,38897815543071;3,39226524937898;0,569635967665934;0,45619916523185;0,029540666689658;1,59015626190891;0,148048792848159;-0,0958733148111716;0,116649385994189;-0,129145389923107;0,271385374904317
1,23280891815439;0,791916324459328;0,454192105282768;0,274732567583249;-0,387222047525281;0,194589339659283;0,255656863807079;1,59015626190891;1,03141116548121;0,27289482763447;0,116649385994189;1,09197140574398;1,33706337085815
0,0611461506776905;0,791916324459328;0,664984670461137;0,274732567583249;-3,8031022737993;1,90595361527983;0,73838128462343;-1,10326559731154;0,148048792848159;-2,1753158958241;-1,06644199480013;-1,73315474016378;1,33706337085815
1,23280891815439;-0,509641065509778;1,05907511840331;0,274732567583249;-1,22061451236924;-0,0888213047109987;0,255656863807079;-1,10326559731154;-0,52625682251397;0,477766017882049;-2,99115461763254;0,119217348178674;-0,0662215693908501
0,0611461506776905;-0,509641065509778;0,600830411493807;0,274732567583249;-0,160868538555316;-0,666543002850418;-0,193902528097566;0,0595770503961793;-0,141368221047252;0,723611446179144;-0,0638462015780086;0,843608667642203;0,618205953128826
1,23280891815439;-0,509641065509778;0,041771869064219;0,274732567583249;-1,3440800627165;0,957617997579271;0,73838128462343;-0,884611424238297;0,742394451743333;-0,567077052380603;-1,22314820319147;-0,367159680603981;-0,0662215693908501
0,646977534416042;0,791916324459328;0,0967612338933588;0,274732567583249;-1,58072236754873;0,45619916523185;0,255656863807079;0,0595770503961793;-2,21102011052546;-1,01779367092528;-1,06644199480013;-0,605173971284855;0,973464280320206
0,646977534416042;-0,509641065509778;0,445027211144578;-2,84280011421248;1,12523094422858;0,706908581405561;0,489792067915092;-1,8089222467752;-0,141368221047252;-1,62216368215563;0,665829735169271;-1,39165597527383;-0,395681721580072
1,23280891815439;0,791916324459328;0,747468717704847;0,274732567583249;-0,387222047525281;0,957617997579271;0,73838128462343;-0,884611424238297;-2,21102011052546;-0,413423659694919;-0,746145842765115;-1,39165597527383;-0,718061923486746
1,23280891815439;0,791916324459328;0,609995305631997;0,274732567583249;-0,160868538555316;-0,0888213047109987;1,00954252100899;0,804989004054976;-2,21102011052546;-0,0958733148111716;0,299068370181009;0,119217348178674;0,271385374904317
-1,11051661679901;-0,509641065509778;-0,563111144056319;0,274732567583249;-1,22061451236924;1,21922782315184;0,029540666689658;0,0595770503961793;-0,141368221047252;-3,91672101292852;-0,746145842765115;-0,605173971284855;-1,03326518949056
1,23280891815439;-0,509641065509778;0,848282553224936;0,274732567583249;1,45447241182125;-1,98549254011211;0,029540666689658;-0,377731295750315;1,28340011464741;0,477766017882049;0,665829735169271;1,09197140574398;0,973464280320206
1,23280891815439;3,39503110439754;1,22404321289073;0,274732567583249;0,0757737662769199;0,45619916523185;0,255656863807079;-0,884611424238297;0,379722509019623;0,723611446179144;-0,241001152924809;0,119217348178674;0,271385374904317
1,23280891815439;3,39503110439754;0,774963400119417;0,274732567583249;0,569635967665934;-0,9499536472207;-0,419919725128683;1,11309261156728;1,03141116548121;2,24990181352361;1,53378776536782;2,27169441172745;0,271385374904317
-1,11051661679901;-0,509641065509778;-0,2148451668051;0,274732567583249;-0,582709168908432;-0,666543002850418;-0,905218148188927;0,0595770503961793;-1,09258147038193;-0,433910778719677;0,116649385994189;0,605594376961329;0,271385374904317
-2,28217938427571;-0,509641065509778;-1,75454738202101;0,274732567583249;-0,582709168908432;-0,0888213047109987;-0,905218148188927;-0,377731295750315;-1,09258147038193;-1,16120350409858;-1,06644199480013;-1,73315474016378;1,33706337085815
1,23280891815439;-0,509641065509778;0,894107023915886;0,274732567583249;-0,160868538555316;-0,0888213047109987;0,255656863807079;0,506824222591457;-0,52625682251397;-0,0958733148111716;-0,413600691236978;-0,129145389923107;-0,0662215693908501
0,0611461506776905;0,791916324459328;0,884942129777696;0,274732567583249;-0,582709168908432;0,194589339659283;0,255656863807079;-0,377731295750315;-2,21102011052546;-1,01779367092528;-1,22314820319147;-1,73315474016378;-0,718061923486746
0,0611461506776905;0,791916324459328;0,344213375624488;0,274732567583249;2,69941671115606;-0,0888213047109987;-1,90185201700726;1,59015626190891;0,573868085422492;2,24990181352361;0,665829735169271;0,605594376961329;-0,0662215693908501
1,23280891815439;0,791916324459328;0,765798505981227;0,274732567583249;-0,634153148219788;-1,24426470098984;-1,18212138958009;1,59015626190891;0,573868085422492;-0,259770267009235;1,84416324012742;0,916047799588556;0,0338675907679009
0,0611461506776905;3,39503110439754;0,784128294257607;0,274732567583249;-1,93054142686595;0,45619916523185;0,029540666689658;-0,656018425116266;-1,09258147038193;-1,01779367092528;-0,746145842765115;-0,853536709386636;-0,718061923486746
-1,11051661679901;0,791916324459328;-0,453132414398039;0,274732567583249;-0,387222047525281;-0,666543002850418;-0,193902528097566;0,0595770503961793;-0,52625682251397;-0,864140278239592;0,116649385994189;0,119217348178674;0,271385374904317
1,23280891815439;3,39503110439754;1,36151662496357;0,274732567583249;0,569635967665934;-1,57127698295555;-0,419919725128683;1,59015626190891;1,87204149629776;2,24990181352361;1,53378776536782;2,27169441172745;1,33706337085815
