"ST04Q01";"ST15Q01";"ST19Q01";"misced";"fisced";"CLCUSE1";"ESCS";"BELONG";"STUDREL";"ATTLNACT";"ATSCHL";"ANXMAT";"FAILMAT";"INSTMOT";"INTMAT";"SMATBEH";"MATHEFF";"MATINTFC";"MATWKETH";"SCMAT";"SUBNORM";"PV1MATH"
1,00611241197721;-0,897732104059902;-0,43680691671889;-0,524685233060661;-0,507202272026598;-0,509641065509778;0,142585704584309;1,12523094422858;-1,12084856518485;-0,385876707281532;2,26186102895873;0,194589339659283;1,00954252100899;-0,656018425116266;-0,106180776706623;-1,09258147038193;1,02067467203813;1,47997596130894;0,116649385994189;-0,367159680603981;0,271385374904317;1
-0,993614121145191;-0,126732980873728;-0,43680691671889;-0,524685233060661;1,26018132559784;2,09347371442843;-0,123196225423201;-0,160868538555316;-0,0910854500520777;0,0483891112739076;0,133421508728864;0,45619916523185;0,029540666689658;-0,377731295750315;0,185266101458804;-1,09258147038193;0,0782671968992703;0,659446632911654;0,116649385994189;0,357231638859548;0,271385374904317;1
1,00611241197721;-0,126732980873728;0,759924361963001;0,0611461506776905;0,67105345972303;0,791916324459328;0,0875963397551688;-0,582709168908432;-0,555488423543326;0,0483891112739076;-0,350773263645703;0,194589339659283;-0,193902528097566;0,0595770503961793;0,777874753728506;-0,52625682251397;0,477766017882049;-0,275921845945442;0,481892279970907;0,605594376961329;1,71811987305169;1
1,00611241197721;-0,897732104059902;-0,43680691671889;1,23280891815439;1,26018132559784;-1,81119845547888;0,719974035290277;-0,582709168908432;-1,34295433511544;0,489062130430985;-1,06697803111642;0,45619916523185;0,489792067915092;1,11309261156728;-1,33997256094026;-2,21102011052546;0,27289482763447;1,47997596130894;-0,413600691236978;0,357231638859548;-0,395681721580072;1
-0,993614121145191;1,41526526549862;-0,43680691671889;1,23280891815439;1,26018132559784;-0,509641065509778;1,14155916564702;-0,387222047525281;-0,0910854500520777;1,19171846307725;0,668053236559115;0,45619916523185;1,31446278682407;-0,377731295750315;-0,106180776706623;-0,52625682251397;2,24990181352361;-1,36159904277232;-1,06644199480013;-0,367159680603981;0,618205953128826;1
-0,993614121145191;-0,897732104059902;-0,43680691671889;0,0611461506776905;0,67105345972303;-0,509641065509778;0,371708058039058;0,837144660084983;1,06992198367604;1,19171846307725;2,26186102895873;-0,666543002850418;-0,419919725128683;1,11309261156728;1,36076851005936;1,03141116548121;0,477766017882049;-0,771262066997705;1,88890751926758;1,09197140574398;-0,395681721580072;1
1,00611241197721;-0,897732104059902;-0,43680691671889;1,23280891815439;0,67105345972303;0,791916324459328;0,683314458737517;1,45447241182125;-0,555488423543326;1,19171846307725;-0,754268907291175;-0,666543002850418;-0,419919725128683;-0,377731295750315;-0,43648723862744;-1,09258147038193;2,24990181352361;-0,275921845945442;-0,581746047915284;0,119217348178674;-0,718061923486746;1
-0,993614121145191;-0,897732104059902;-0,43680691671889;0,646977534416042;-0,507202272026598;3,39503110439754;0,866612341501316;-0,160868538555316;-0,0910854500520777;1,19171846307725;0,668053236559115;-0,666543002850418;0,489792067915092;-0,377731295750315;-0,43648723862744;-0,52625682251397;-0,259770267009235;-0,275921845945442;0,481892279970907;0,119217348178674;0,618205953128826;1
1,00611241197721;-0,126732980873728;-0,43680691671889;0,646977534416042;0,67105345972303;-0,509641065509778;0,839117659086746;1,88660183803664;2,10978081562384;0,0483891112739076;2,26186102895873;-0,0888213047109987;0,029540666689658;0,506824222591457;1,36076851005936;1,16050796628518;2,24990181352361;0,659446632911654;1,88890751926758;1,09197140574398;0,618205953128826;1
1,00611241197721;1,41526526549862;-0,43680691671889;0,646977534416042;1,26018132559784;2,09347371442843;1,62729855497108;0,0757737662769199;-0,0910854500520777;0,0483891112739076;1,28338409311846;-0,0888213047109987;0,029540666689658;-0,377731295750315;0,777874753728506;-0,52625682251397;0,477766017882049;-0,275921845945442;0,481892279970907;0,605594376961329;-0,395681721580072;1
1,00611241197721;-0,126732980873728;-0,43680691671889;0,0611461506776905;0,67105345972303;0,791916324459328;0,802458082533987;-0,582709168908432;1,06992198367604;0,489062130430985;0,668053236559115;1,21922782315184;0,73838128462343;0,0595770503961793;-0,106180776706623;0,573868085422492;0,0782671968992703;-0,275921845945442;-0,413600691236978;-0,605173971284855;-0,0662215693908501;1
1,00611241197721;-0,126732980873728;-0,43680691671889;0,646977534416042;1,26018132559784;2,09347371442843;0,930766600468646;-0,932528228225651;-0,868455644809167;-0,385876707281532;-1,06697803111642;0,45619916523185;0,73838128462343;0,0595770503961793;0,185266101458804;-0,52625682251397;-0,0958733148111716;1,47997596130894;-0,413600691236978;0,0571266636532288;-0,395681721580072;1
1,00611241197721;-0,126732980873728;-0,43680691671889;-1,11051661679901;0,0819255938482164;-0,509641065509778;0,289224010795348;0,837144660084983;-0,0910854500520777;1,19171846307725;1,28338409311846;0,194589339659283;0,255656863807079;-0,884611424238297;-1,33997256094026;-1,09258147038193;0,27289482763447;-0,771262066997705;-0,413600691236978;-1,11224789490933;-0,395681721580072;1
-0,993614121145191;-0,897732104059902;-0,43680691671889;-1,11051661679901;0,67105345972303;2,09347371442843;1,02241554185055;-0,160868538555316;-0,0910854500520777;0,0483891112739076;0,133421508728864;0,706908581405561;0,489792067915092;0,0595770503961793;0,457283187746536;-1,09258147038193;0,477766017882049;-0,275921845945442;0,116649385994189;0,605594376961329;0,973464280320206;1
1,00611241197721;-0,897732104059902;-0,43680691671889;0,646977534416042;0,0819255938482164;-0,509641065509778;-0,0223823899031108;-0,767907494429312;-1,55496438823101;0,0483891112739076;-0,350773263645703;-0,37223194908128;0,029540666689658;-1,54057394345804;0,185266101458804;-1,09258147038193;0,0782671968992703;-0,275921845945442;-1,68830648972779;0,605594376961329;-1,64340172685365;1
1,00611241197721;-0,126732980873728;-0,43680691671889;0,646977534416042;0,67105345972303;0,791916324459328;0,234234645966208;-0,767907494429312;-1,12084856518485;0,0483891112739076;0,133421508728864;-0,666543002850418;0,255656863807079;0,506824222591457;1,13732590346587;0,148048792848159;1,43041705253329;-0,275921845945442;0,116649385994189;0,543503692435884;-0,0662215693908501;1
-0,993614121145191;-0,897732104059902;-0,43680691671889;0,646977534416042;1,26018132559784;0,791916324459328;0,518346364250097;1,45447241182125;2,10978081562384;1,19171846307725;0,668053236559115;-0,9499536472207;-0,419919725128683;1,59015626190891;1,36076851005936;-0,141368221047252;1,02067467203813;0,659446632911654;2,57505395368393;1,36103103868758;0,973464280320206;1
-0,993614121145191;-0,897732104059902;-0,43680691671889;0,0611461506776905;0,0819255938482164;-0,509641065509778;-0,14152601369958;0,0757737662769199;0,383413240254198;-0,385876707281532;-0,350773263645703;0,194589339659283;0,489792067915092;-2,27604707106805;0,457283187746536;-0,141368221047252;1,43041705253329;0,165031704924869;-0,907508695591858;-1,28817150106475;-0,718061923486746;1
-0,993614121145191;-0,897732104059902;-0,43680691671889;1,23280891815439;-1,09633013790141;-0,509641065509778;1,02241554185055;-0,160868538555316;0,383413240254198;-1,98879557525631;1,28338409311846;-0,37223194908128;0,489792067915092;-1,10326559731154;-0,106180776706623;0,148048792848159;0,477766017882049;-0,771262066997705;-0,0638462015780086;0,357231638859548;-1,64340172685365;1
-0,993614121145191;-0,897732104059902;-0,43680691671889;0,646977534416042;0,67105345972303;-0,509641065509778;0,518346364250097;0,322704866971427;-0,0910854500520777;0,489062130430985;-0,350773263645703;0,194589339659283;0,255656863807079;0,0595770503961793;0,457283187746536;-0,141368221047252;-0,259770267009235;1,47997596130894;-0,0638462015780086;-0,129145389923107;0,618205953128826;1
-0,993614121145191;-0,897732104059902;-0,43680691671889;0,0611461506776905;0,0819255938482164;-0,509641065509778;0,454192105282768;-0,582709168908432;-0,0910854500520777;-0,995781183599324;0,133421508728864;0,45619916523185;0,489792067915092;-0,656018425116266;-0,43648723862744;-1,09258147038193;-0,567077052380603;-0,898130027308724;0,116649385994189;-0,367159680603981;-0,0662215693908501;1
-0,993614121145191;1,41526526549862;-0,43680691671889;0,0611461506776905;0,67105345972303;0,791916324459328;0,280059116657158;-0,387222047525281;-1,12084856518485;-0,995781183599324;-0,350773263645703;-1,24426470098984;-0,193902528097566;-1,31198094433601;0,185266101458804;0,379722509019623;1,43041705253329;0,165031704924869;0,299068370181009;0,843608667642203;0,271385374904317;1
1,00611241197721;-0,897732104059902;-0,43680691671889;0,0611461506776905;-1,09633013790141;-1,81119845547888;0,0784314456169789;-0,56213157718389;-0,0910854500520777;-0,995781183599324;-0,350773263645703;-0,37223194908128;-0,419919725128683;-0,377731295750315;-0,106180776706623;0,148048792848159;-0,0958733148111716;-0,129622731259396;0,299068370181009;0,0571266636532288;-0,395681721580072;1
1,00611241197721;1,41526526549862;-0,43680691671889;1,23280891815439;1,26018132559784;-0,509641065509778;-0,123196225423201;-0,160868538555316;-0,0910854500520777;0,489062130430985;-0,754268907291175;-0,666543002850418;-1,18212138958009;-0,377731295750315;0,185266101458804;-2,21102011052546;-1,16120350409858;-0,771262066997705;0,116649385994189;-0,367159680603981;-0,718061923486746;1
1,00611241197721;1,41526526549862;-0,43680691671889;-0,524685233060661;-1,09633013790141;0,791916324459328;0,371708058039058;0,322704866971427;-0,0910854500520777;-0,995781183599324;1,28338409311846;-0,666543002850418;0,029540666689658;0,0595770503961793;0,777874753728506;0,573868085422492;2,24990181352361;0,659446632911654;-0,413600691236978;0,357231638859548;-0,0662215693908501;1
1,00611241197721;-0,897732104059902;-0,43680691671889;-0,524685233060661;-0,507202272026598;-0,509641065509778;-0,902212227169348;-0,582709168908432;-0,868455644809167;-1,77084905320378;-0,754268907291175;0,194589339659283;1,67175409829376;-0,656018425116266;-0,106180776706623;-1,09258147038193;-0,720730445066287;0,659446632911654;-0,746145842765115;0,119217348178674;-0,718061923486746;1
